order_date,market,region,product_category,product,cost,inventory,net_profit,sales
2010-03-01,Wholesale,Central,Herbal tea,Lemon,32,813,28,79
2010-03-01,Retail,Central,Coffee,Amaretto,54,301,13,120
2010-03-01,Retail,Central,Coffee,Columbian,95,532,17,227
2010-03-01,Retail,Central,Coffee,Decaf Irish Cream,80,415,55,188
2010-03-01,Retail,Central,Tea,Darjeeling,52,376,38,129
2010-03-01,Retail,Central,Tea,Earl Grey,63,506,1,150
2010-03-01,Retail,Central,Espresso,Decaf Espresso,49,611,34,112
2010-03-01,Retail,Central,Espresso,Caffe Mocha,71,950,41,155
2010-03-01,Retail,Central,Herbal tea,Chamomile,62,346,63,167
2010-03-01,Retail,Central,Herbal tea,Lemon,49,767,47,121
2010-03-01,Retail,East,Tea,Darjeeling,49,809,47,121
2010-03-01,Retail,East,Tea,Green Tea,25,769,18,62
2010-03-01,Retail,East,Espresso,Decaf Espresso,53,299,26,124
2010-03-01,Retail,East,Espresso,Caffe Mocha,63,506,0,150
2010-03-01,Retail,East,Coffee,Columbian,123,932,114,309
2010-03-01,Retail,East,Herbal tea,Lemon,85,476,39,189
2010-03-01,Retail,East,Herbal tea,Mint,74,949,46,163
2010-03-01,Wholesale,East,Tea,Darjeeling,33,813,27,81
2010-03-01,Wholesale,East,Tea,Green Tea,49,767,47,121
2010-03-01,Wholesale,East,Espresso,Decaf Espresso,80,415,54,188
2010-03-01,Wholesale,East,Espresso,Caffe Mocha,95,532,17,227
2010-03-01,Wholesale,East,Coffee,Decaf Irish Cream,89,481,74,214
2010-03-01,Wholesale,East,Coffee,Columbian,84,632,67,210
2010-03-01,Wholesale,East,Herbal tea,Chamomile,49,611,35,112
2010-03-01,Wholesale,East,Herbal tea,Lemon,54,301,12,120
2010-03-01,Wholesale,East,Herbal tea,Mint,71,950,40,155
2010-03-01,Wholesale,East,Tea,Darjeeling,32,813,28,79
2010-03-01,Wholesale,East,Tea,Green Tea,21,449,15,53
2010-03-01,Wholesale,East,Espresso,Regular Espresso,162,1059,94,325
2010-03-01,Wholesale,East,Espresso,Caffe Mocha,52,446,-4,125
2010-03-01,Wholesale,East,Coffee,Columbian,72,-54,366,492
2010-03-01,Wholesale,East,Herbal tea,Lemon,58,325,16,129
2010-03-01,Retail,East,Tea,Darjeeling,18,816,11,45
2010-03-01,Retail,East,Tea,Green Tea,0,731,32,43
2010-03-01,Retail,East,Espresso,Regular Espresso,33,162,-4,75
2010-03-01,Retail,East,Espresso,Caffe Mocha,44,251,-7,107
2010-03-01,Retail,East,Coffee,Amaretto,43,231,29,107
2010-03-01,Retail,East,Coffee,Columbian,47,361,26,119
2010-03-01,Retail,East,Herbal tea,Lemon,33,190,-3,75
2010-03-01,Wholesale,East,Tea,Darjeeling,95,799,102,234
2010-03-01,Wholesale,East,Tea,Earl Grey,87,756,91,213
2010-03-01,Wholesale,East,Tea,Green Tea,81,441,83,198
2010-03-01,Wholesale,East,Espresso,Caffe Mocha,125,1118,-208,63
2010-03-01,Wholesale,East,Espresso,Regular Espresso,239,1260,194,523
2010-03-01,Wholesale,East,Coffee,Columbian,270,2041,259,675
2010-03-01,Wholesale,East,Herbal tea,Lemon,245,1471,141,513
2010-03-01,Wholesale,East,Herbal tea,Mint,214,1480,-119,182
2010-03-01,Retail,South,Espresso,Caffe Latte,63,187,1,150
2010-03-01,Retail,South,Espresso,Caffe Mocha,62,346,63,167
2010-03-01,Retail,South,Espresso,Decaf Espresso,52,376,38,129
2010-03-01,Retail,South,Herbal tea,Chamomile,48,611,34,110
2010-03-01,Retail,South,Herbal tea,Lemon,85,476,39,189
2010-03-01,Retail,South,Coffee,Decaf Irish Cream,49,767,47,121
2010-03-01,Retail,South,Coffee,Columbian,33,768,29,82
2010-03-01,Retail,South,Espresso,Caffe Latte,33,36,-3,75
2010-03-01,Retail,South,Espresso,Caffe Mocha,44,251,-7,107
2010-03-01,Retail,South,Espresso,Decaf Espresso,36,187,11,85
2010-03-01,Retail,South,Herbal tea,Chamomile,18,816,10,45
2010-03-01,Retail,South,Herbal tea,Lemon,28,958,5,63
2010-03-01,Retail,South,Coffee,Decaf Irish Cream,88,715,-33,106
2010-03-01,Retail,South,Coffee,Columbian,47,361,26,119
2010-03-01,Retail,South,Espresso,Caffe Latte,89,94,74,214
2010-03-01,Retail,South,Espresso,Caffe Mocha,21,449,15,53
2010-03-01,Retail,South,Espresso,Decaf Espresso,84,632,68,210
2010-03-01,Retail,South,Herbal tea,Chamomile,54,301,13,120
2010-03-01,Retail,South,Herbal tea,Lemon,95,532,17,227
2010-03-01,Retail,South,Coffee,Decaf Irish Cream,32,813,27,79
2010-03-01,Retail,South,Coffee,Columbian,43,613,29,98
2010-03-01,Wholesale,South,Espresso,Caffe Latte,72,189,54,180
2010-03-01,Wholesale,South,Espresso,Caffe Mocha,87,756,91,213
2010-03-01,Wholesale,South,Espresso,Decaf Espresso,81,441,84,198
2010-03-01,Wholesale,South,Herbal tea,Chamomile,57,323,31,134
2010-03-01,Wholesale,South,Herbal tea,Lemon,49,351,35,121
2010-03-01,Wholesale,South,Coffee,Decaf Irish Cream,84,603,70,193
2010-03-01,Wholesale,South,Coffee,Columbian,214,923,166,467
2010-03-01,Retail,West,Espresso,Caffe Latte,48,766,45,118
2010-03-01,Retail,West,Espresso,Caffe Mocha,48,611,34,110
2010-03-01,Retail,West,Espresso,Decaf Espresso,49,809,47,121
2010-03-01,Retail,West,Coffee,Decaf Irish Cream,85,476,38,189
2010-03-01,Retail,West,Herbal tea,Chamomile,43,231,28,107
2010-03-01,Retail,West,Herbal tea,Lemon,47,361,26,119
2010-03-01,Retail,West,Herbal tea,Mint,88,715,-32,106
2010-03-01,Retail,West,Tea,Darjeeling,44,251,-7,107
2010-03-01,Retail,West,Tea,Earl Grey,36,187,10,85
2010-03-01,Retail,West,Tea,Green Tea,33,162,-4,75
2010-03-01,Retail,West,Coffee,Amaretto,74,949,45,163
2010-03-01,Retail,West,Coffee,Columbian,53,299,26,124
2010-03-01,Wholesale,West,Espresso,Caffe Latte,239,1417,149,478
2010-03-01,Wholesale,West,Espresso,Caffe Mocha,125,700,27,298
2010-03-01,Wholesale,West,Espresso,Decaf Espresso,243,1260,211,567
2010-03-01,Wholesale,West,Coffee,Decaf Irish Cream,154,1288,-121,127
2010-03-01,Wholesale,West,Herbal tea,Chamomile,95,799,101,234
2010-03-01,Wholesale,West,Herbal tea,Lemon,214,923,165,467
2010-03-01,Wholesale,West,Herbal tea,Mint,84,603,69,193
2010-03-01,Wholesale,West,Tea,Darjeeling,87,756,91,213
2010-03-01,Wholesale,West,Tea,Earl Grey,81,441,84,198
2010-03-01,Wholesale,West,Tea,Green Tea,72,541,54,180
2010-03-01,Wholesale,West,Coffee,Amaretto,109,796,-41,125
2010-03-01,Wholesale,West,Coffee,Columbian,270,2041,259,675
2010-03-01,Retail,West,Espresso,Caffe Latte,0,731,31,43
2010-03-01,Retail,West,Espresso,Caffe Mocha,18,816,10,45
2010-03-01,Retail,West,Espresso,Decaf Espresso,16,772,10,41
2010-03-01,Retail,West,Coffee,Decaf Irish Cream,28,958,6,63
2010-03-01,Retail,West,Herbal tea,Chamomile,125,700,27,298
2010-03-01,Retail,West,Herbal tea,Lemon,154,829,119,367
2010-03-01,Retail,West,Herbal tea,Mint,109,585,102,267
2010-03-01,Retail,West,Tea,Darjeeling,243,1260,212,567
2010-03-01,Retail,West,Tea,Earl Grey,239,1417,148,478
2010-03-01,Retail,West,Tea,Green Tea,245,2449,-340,32
2010-03-01,Retail,West,Coffee,Columbian,33,190,-4,75
2010-03-01,Retail,West,Espresso,Caffe Latte,58,325,15,129
2010-03-01,Retail,West,Espresso,Caffe Mocha,57,323,32,134
2010-03-01,Retail,West,Espresso,Decaf Espresso,162,1059,94,325
2010-03-01,Retail,West,Coffee,Decaf Irish Cream,49,351,34,121
2010-03-01,Retail,West,Herbal tea,Chamomile,37,768,33,92
2010-03-01,Retail,West,Herbal tea,Lemon,43,613,29,98
2010-03-01,Retail,West,Tea,Darjeeling,21,449,16,53
2010-03-01,Retail,West,Tea,Earl Grey,84,632,68,210
2010-03-01,Retail,West,Tea,Green Tea,89,481,74,214
2010-03-01,Retail,West,Coffee,Amaretto,52,421,-3,125
2010-03-01,Retail,West,Coffee,Columbian,62,385,24,149
2010-03-01,Retail,West,Espresso,Caffe Latte,49,611,35,112
2010-03-01,Retail,West,Espresso,Caffe Mocha,54,301,12,120
2010-03-01,Retail,West,Espresso,Decaf Espresso,71,950,40,155
2010-03-01,Retail,West,Coffee,Decaf Irish Cream,95,532,16,227
2010-03-01,Retail,West,Herbal tea,Chamomile,123,932,115,309
2010-03-01,Retail,West,Herbal tea,Lemon,33,768,29,82
2010-03-01,Retail,West,Tea,Darjeeling,62,346,62,167
2010-03-01,Retail,West,Tea,Earl Grey,52,376,38,129
2010-03-01,Retail,West,Tea,Green Tea,63,506,0,150
2010-03-01,Retail,West,Coffee,Columbian,61,325,48,150
2010-04-01,Wholesale,Central,Coffee,Amaretto,91,777,96,223
2010-04-01,Wholesale,Central,Coffee,Columbian,78,593,63,178
2010-04-01,Wholesale,Central,Tea,Darjeeling,54,337,13,121
2010-04-01,Wholesale,Central,Tea,Earl Grey,63,965,34,138
2010-04-01,Wholesale,Central,Tea,Green Tea,46,608,32,106
2010-04-01,Wholesale,Central,Espresso,Caffe Mocha,81,460,84,198
2010-04-01,Wholesale,Central,Espresso,Decaf Espresso,68,559,48,170
2010-04-01,Wholesale,Central,Coffee,Decaf Irish Cream,100,822,105,245
2010-04-01,Wholesale,Central,Herbal tea,Chamomile,162,1091,94,325
2010-04-01,Wholesale,Central,Herbal tea,Lemon,52,433,-4,125
2010-04-01,Wholesale,Central,Herbal tea,Mint,55,336,29,129
2010-04-01,Wholesale,Central,Coffee,Columbian,191,865,156,456
2010-04-01,Wholesale,Central,Tea,Darjeeling,81,460,83,198
2010-04-01,Wholesale,Central,Tea,Earl Grey,68,559,49,170
2010-04-01,Wholesale,Central,Espresso,Caffe Mocha,252,1316,220,587
2010-04-01,Wholesale,Central,Espresso,Decaf Espresso,239,1464,149,478
2010-04-01,Wholesale,Central,Coffee,Decaf Irish Cream,123,611,116,301
2010-04-01,Wholesale,Central,Herbal tea,Chamomile,91,777,95,223
2010-04-01,Wholesale,Central,Herbal tea,Lemon,78,593,62,178
2010-04-01,Wholesale,Central,Herbal tea,Mint,100,822,106,245
2010-04-01,Retail,Central,Coffee,Amaretto,19,820,11,47
2010-04-01,Retail,Central,Tea,Darjeeling,239,1464,148,478
2010-04-01,Retail,Central,Tea,Earl Grey,260,1423,186,578
2010-04-01,Retail,Central,Espresso,Caffe Mocha,17,776,10,43
2010-04-01,Retail,Central,Espresso,Decaf Espresso,0,688,32,43
2010-04-01,Retail,Central,Coffee,Columbian,28,964,3,61
2010-04-01,Retail,Central,Coffee,Decaf Irish Cream,21,614,9,49
2010-04-01,Retail,Central,Herbal tea,Chamomile,252,1316,220,587
2010-04-01,Retail,Central,Herbal tea,Lemon,123,611,115,301
2010-04-01,Retail,Central,Tea,Darjeeling,37,195,11,88
2010-04-01,Retail,Central,Tea,Earl Grey,29,169,-9,65
2010-04-01,Retail,Central,Tea,Green Tea,35,197,-2,79
2010-04-01,Retail,Central,Espresso,Caffe Mocha,47,821,43,115
2010-04-01,Retail,Central,Espresso,Decaf Espresso,45,777,44,112
2010-04-01,Retail,Central,Coffee,Columbian,80,494,35,178
2010-04-01,Retail,Central,Coffee,Decaf Irish Cream,76,965,47,167
2010-04-01,Retail,Central,Herbal tea,Chamomile,44,261,-6,107
2010-04-01,Retail,Central,Herbal tea,Lemon,93,840,-12,133
2010-04-01,Wholesale,Central,Tea,Darjeeling,88,653,73,222
2010-04-01,Wholesale,Central,Tea,Earl Grey,112,502,97,267
2010-04-01,Wholesale,Central,Espresso,Caffe Mocha,162,1091,93,325
2010-04-01,Wholesale,Central,Espresso,Decaf Espresso,54,337,13,121
2010-04-01,Wholesale,Central,Coffee,Amaretto,55,336,28,129
2010-04-01,Wholesale,Central,Coffee,Columbian,43,363,27,107
2010-04-01,Wholesale,Central,Coffee,Decaf Irish Cream,52,433,-3,125
2010-04-01,Wholesale,Central,Herbal tea,Chamomile,21,454,16,53
2010-04-01,Wholesale,Central,Herbal tea,Lemon,30,820,26,75
2010-04-01,Retail,Central,Tea,Darjeeling,46,388,31,114
2010-04-01,Retail,Central,Tea,Earl Grey,63,521,1,150
2010-04-01,Retail,Central,Espresso,Caffe Mocha,69,965,39,151
2010-04-01,Retail,Central,Espresso,Decaf Espresso,45,605,32,103
2010-04-01,Retail,Central,Coffee,Amaretto,57,313,16,127
2010-04-01,Retail,Central,Coffee,Columbian,95,554,17,227
2010-04-01,Retail,Central,Coffee,Decaf Irish Cream,83,433,58,195
2010-04-01,Retail,Central,Herbal tea,Chamomile,49,342,46,133
2010-04-01,Retail,Central,Herbal tea,Lemon,49,779,47,121
2010-04-01,Retail,East,Tea,Darjeeling,47,821,43,115
2010-04-01,Retail,East,Tea,Green Tea,25,775,18,62
2010-04-01,Retail,East,Espresso,Caffe Mocha,63,521,0,150
2010-04-01,Retail,East,Espresso,Decaf Espresso,51,311,24,119
2010-04-01,Retail,East,Coffee,Columbian,116,962,107,292
2010-04-01,Retail,East,Herbal tea,Lemon,80,494,34,178
2010-04-01,Retail,East,Herbal tea,Mint,76,965,46,167
2010-04-01,Wholesale,East,Tea,Darjeeling,34,821,30,85
2010-04-01,Wholesale,East,Tea,Green Tea,49,779,47,121
2010-04-01,Wholesale,East,Espresso,Caffe Mocha,95,554,17,227
2010-04-01,Wholesale,East,Espresso,Decaf Espresso,83,433,58,195
2010-04-01,Wholesale,East,Coffee,Columbian,88,653,73,222
2010-04-01,Wholesale,East,Coffee,Decaf Irish Cream,112,502,98,267
2010-04-01,Wholesale,East,Herbal tea,Chamomile,45,605,31,103
2010-04-01,Wholesale,East,Herbal tea,Lemon,57,313,15,127
2010-04-01,Wholesale,East,Herbal tea,Mint,69,965,39,151
2010-04-01,Wholesale,East,Tea,Darjeeling,30,820,26,75
2010-04-01,Wholesale,East,Tea,Green Tea,21,454,16,53
2010-04-01,Wholesale,East,Espresso,Caffe Mocha,52,458,-12,117
2010-04-01,Wholesale,East,Espresso,Regular Espresso,162,1091,94,325
2010-04-01,Wholesale,East,Coffee,Columbian,68,-348,397,519
2010-04-01,Wholesale,East,Herbal tea,Lemon,54,337,13,121
2010-04-01,Retail,East,Tea,Darjeeling,19,820,12,47
2010-04-01,Retail,East,Tea,Green Tea,0,688,32,43
2010-04-01,Retail,East,Espresso,Caffe Mocha,44,261,-6,107
2010-04-01,Retail,East,Espresso,Regular Espresso,29,169,-9,65
2010-04-01,Retail,East,Coffee,Amaretto,49,241,33,121
2010-04-01,Retail,East,Coffee,Columbian,50,372,27,125
2010-04-01,Retail,East,Herbal tea,Lemon,35,197,-3,79
2010-04-01,Wholesale,East,Tea,Darjeeling,100,822,105,245
2010-04-01,Wholesale,East,Tea,Earl Grey,91,777,95,223
2010-04-01,Wholesale,East,Tea,Green Tea,81,460,83,198
2010-04-01,Wholesale,East,Espresso,Caffe Mocha,125,1382,-205,66
2010-04-01,Wholesale,East,Espresso,Regular Espresso,239,1262,235,564
2010-04-01,Wholesale,East,Coffee,Columbian,284,2108,276,712
2010-04-01,Wholesale,East,Herbal tea,Lemon,260,1558,247,638
2010-04-01,Wholesale,East,Herbal tea,Mint,209,1811,-105,189
2010-04-01,Retail,South,Espresso,Caffe Latte,63,37,1,150
2010-04-01,Retail,South,Espresso,Caffe Mocha,49,342,45,133
2010-04-01,Retail,South,Espresso,Decaf Espresso,46,388,31,114
2010-04-01,Retail,South,Herbal tea,Chamomile,52,605,38,119
2010-04-01,Retail,South,Herbal tea,Lemon,80,494,35,178
2010-04-01,Retail,South,Coffee,Columbian,35,776,30,86
2010-04-01,Retail,South,Coffee,Decaf Irish Cream,49,779,48,121
2010-04-01,Retail,South,Espresso,Caffe Latte,29,-39,-9,65
2010-04-01,Retail,South,Espresso,Caffe Mocha,44,261,-6,107
2010-04-01,Retail,South,Espresso,Decaf Espresso,37,195,12,88
2010-04-01,Retail,South,Herbal tea,Chamomile,19,820,12,47
2010-04-01,Retail,South,Herbal tea,Lemon,28,964,3,61
2010-04-01,Retail,South,Coffee,Columbian,50,372,27,125
2010-04-01,Retail,South,Coffee,Decaf Irish Cream,93,840,-11,133
2010-04-01,Retail,South,Espresso,Decaf Espresso,88,653,74,222
2010-04-01,Retail,South,Espresso,Caffe Latte,112,-120,98,267
2010-04-01,Retail,South,Espresso,Caffe Mocha,21,454,16,53
2010-04-01,Retail,South,Herbal tea,Chamomile,57,313,15,127
2010-04-01,Retail,South,Herbal tea,Lemon,95,554,16,227
2010-04-01,Retail,South,Coffee,Columbian,46,608,33,106
2010-04-01,Retail,South,Coffee,Decaf Irish Cream,30,820,25,75
2010-04-01,Wholesale,South,Espresso,Decaf Espresso,81,460,84,198
2010-04-01,Wholesale,South,Espresso,Caffe Latte,68,9,48,170
2010-04-01,Wholesale,South,Espresso,Caffe Mocha,91,777,96,223
2010-04-01,Wholesale,South,Herbal tea,Chamomile,55,336,28,129
2010-04-01,Wholesale,South,Herbal tea,Lemon,43,363,27,107
2010-04-01,Wholesale,South,Coffee,Columbian,209,969,161,456
2010-04-01,Wholesale,South,Coffee,Decaf Irish Cream,78,593,63,178
2010-04-01,Retail,West,Espresso,Caffe Mocha,52,605,37,119
2010-04-01,Retail,West,Espresso,Decaf Espresso,47,821,43,115
2010-04-01,Retail,West,Espresso,Caffe Latte,45,777,43,112
2010-04-01,Retail,West,Coffee,Amaretto,76,965,47,167
2010-04-01,Retail,West,Coffee,Columbian,51,311,25,119
2010-04-01,Retail,West,Coffee,Decaf Irish Cream,80,494,34,178
2010-04-01,Retail,West,Herbal tea,Chamomile,49,241,34,121
2010-04-01,Retail,West,Herbal tea,Lemon,50,372,28,125
2010-04-01,Retail,West,Herbal tea,Mint,93,840,-11,133
2010-04-01,Retail,West,Tea,Darjeeling,44,261,-6,107
2010-04-01,Retail,West,Tea,Earl Grey,37,195,11,88
2010-04-01,Retail,West,Tea,Green Tea,29,169,-8,65
2010-04-01,Wholesale,West,Espresso,Caffe Latte,239,1464,148,478
2010-04-01,Wholesale,West,Espresso,Caffe Mocha,125,729,26,298
2010-04-01,Wholesale,West,Espresso,Decaf Espresso,252,1316,220,587
2010-04-01,Wholesale,West,Coffee,Amaretto,123,964,-76,110
2010-04-01,Wholesale,West,Coffee,Columbian,284,2108,276,712
2010-04-01,Wholesale,West,Coffee,Decaf Irish Cream,191,1564,-141,159
2010-04-01,Wholesale,West,Herbal tea,Chamomile,100,822,106,245
2010-04-01,Wholesale,West,Herbal tea,Lemon,209,969,162,456
2010-04-01,Wholesale,West,Herbal tea,Mint,78,593,62,178
2010-04-01,Wholesale,West,Tea,Darjeeling,91,777,96,223
2010-04-01,Wholesale,West,Tea,Earl Grey,81,460,83,198
2010-04-01,Wholesale,West,Tea,Green Tea,68,559,48,170
2010-04-01,Retail,West,Espresso,Caffe Latte,0,688,32,43
2010-04-01,Retail,West,Espresso,Caffe Mocha,19,820,11,47
2010-04-01,Retail,West,Espresso,Decaf Espresso,17,776,10,43
2010-04-01,Retail,West,Coffee,Columbian,35,197,-2,79
2010-04-01,Retail,West,Coffee,Decaf Irish Cream,28,964,4,61
2010-04-01,Retail,West,Herbal tea,Chamomile,125,729,27,298
2010-04-01,Retail,West,Herbal tea,Lemon,191,865,156,456
2010-04-01,Retail,West,Herbal tea,Mint,123,611,115,301
2010-04-01,Retail,West,Tea,Darjeeling,252,1316,219,587
2010-04-01,Retail,West,Tea,Earl Grey,239,1464,149,478
2010-04-01,Retail,West,Tea,Green Tea,260,3049,-365,26
2010-04-01,Retail,West,Espresso,Caffe Latte,54,337,13,121
2010-04-01,Retail,West,Espresso,Caffe Mocha,55,336,28,129
2010-04-01,Retail,West,Espresso,Decaf Espresso,162,1091,93,325
2010-04-01,Retail,West,Coffee,Amaretto,52,433,-3,125
2010-04-01,Retail,West,Coffee,Columbian,49,399,8,119
2010-04-01,Retail,West,Herbal tea,Chamomile,35,777,31,87
2010-04-01,Retail,West,Herbal tea,Lemon,46,608,32,106
2010-04-01,Retail,West,Tea,Darjeeling,21,454,15,53
2010-04-01,Retail,West,Tea,Earl Grey,88,653,73,222
2010-04-01,Retail,West,Tea,Green Tea,112,502,98,267
2010-04-01,Retail,West,Coffee,Decaf Irish Cream,43,363,28,107
2010-04-01,Retail,West,Espresso,Caffe Latte,45,605,32,103
2010-04-01,Retail,West,Espresso,Caffe Mocha,57,313,15,127
2010-04-01,Retail,West,Espresso,Decaf Espresso,69,965,39,151
2010-04-01,Retail,West,Coffee,Columbian,69,340,54,169
2010-04-01,Retail,West,Herbal tea,Chamomile,116,962,106,292
2010-04-01,Retail,West,Herbal tea,Lemon,35,776,30,86
2010-04-01,Retail,West,Tea,Darjeeling,49,342,45,133
2010-04-01,Retail,West,Tea,Earl Grey,46,388,30,114
2010-04-01,Retail,West,Tea,Green Tea,63,521,0,150
2010-04-01,Retail,West,Coffee,Decaf Irish Cream,95,554,17,227
2010-05-01,Wholesale,Central,Coffee,Amaretto,104,821,111,256
2010-05-01,Wholesale,Central,Coffee,Columbian,83,584,68,190
2010-05-01,Wholesale,Central,Tea,Darjeeling,53,361,12,118
2010-05-01,Wholesale,Central,Tea,Earl Grey,56,992,27,122
2010-05-01,Wholesale,Central,Tea,Green Tea,43,602,30,99
2010-05-01,Wholesale,Central,Espresso,Caffe Mocha,86,499,88,210
2010-05-01,Wholesale,Central,Espresso,Decaf Espresso,64,593,44,160
2010-05-01,Wholesale,Central,Coffee,Decaf Irish Cream,104,871,112,256
2010-05-01,Wholesale,Central,Herbal tea,Chamomile,149,1156,83,298
2010-05-01,Wholesale,Central,Herbal tea,Lemon,53,458,-3,128
2010-05-01,Wholesale,Central,Herbal tea,Mint,52,361,26,123
2010-05-01,Wholesale,Central,Coffee,Columbian,195,956,161,465
2010-05-01,Wholesale,Central,Tea,Darjeeling,86,499,88,210
2010-05-01,Wholesale,Central,Tea,Earl Grey,64,593,44,160
2010-05-01,Wholesale,Central,Espresso,Caffe Mocha,263,1433,230,612
2010-05-01,Wholesale,Central,Espresso,Decaf Espresso,260,1559,165,521
2010-05-01,Wholesale,Central,Coffee,Decaf Irish Cream,127,671,122,312
2010-05-01,Wholesale,Central,Herbal tea,Chamomile,104,821,112,256
2010-05-01,Wholesale,Central,Herbal tea,Lemon,83,584,68,190
2010-05-01,Wholesale,Central,Herbal tea,Mint,104,871,112,256
2010-05-01,Retail,Central,Coffee,Amaretto,20,829,12,49
2010-05-01,Retail,Central,Tea,Darjeeling,260,1559,165,521
2010-05-01,Retail,Central,Tea,Earl Grey,265,1538,190,589
2010-05-01,Retail,Central,Espresso,Caffe Mocha,20,784,12,49
2010-05-01,Retail,Central,Espresso,Decaf Espresso,0,645,31,43
2010-05-01,Retail,Central,Coffee,Columbian,31,976,7,68
2010-05-01,Retail,Central,Coffee,Decaf Irish Cream,22,611,11,52
2010-05-01,Retail,Central,Herbal tea,Chamomile,263,1433,231,612
2010-05-01,Retail,Central,Herbal tea,Lemon,127,671,122,312
2010-05-01,Retail,Central,Tea,Darjeeling,39,212,14,92
2010-05-01,Retail,Central,Tea,Earl Grey,34,182,-4,76
2010-05-01,Retail,Central,Tea,Green Tea,36,212,-2,81
2010-05-01,Retail,Central,Espresso,Caffe Mocha,44,844,41,109
2010-05-01,Retail,Central,Espresso,Decaf Espresso,39,799,36,97
2010-05-01,Retail,Central,Coffee,Columbian,77,529,33,173
2010-05-01,Retail,Central,Coffee,Decaf Irish Cream,68,998,38,148
2010-05-01,Retail,Central,Herbal tea,Chamomile,43,282,-8,104
2010-05-01,Retail,Central,Herbal tea,Lemon,98,973,-15,136
2010-05-01,Wholesale,Central,Tea,Darjeeling,94,697,79,235
2010-05-01,Wholesale,Central,Tea,Earl Grey,114,555,101,273
2010-05-01,Wholesale,Central,Espresso,Caffe Mocha,149,1156,84,298
2010-05-01,Wholesale,Central,Espresso,Decaf Espresso,53,361,11,118
2010-05-01,Wholesale,Central,Coffee,Amaretto,52,361,27,123
2010-05-01,Wholesale,Central,Coffee,Columbian,42,384,24,103
2010-05-01,Wholesale,Central,Coffee,Decaf Irish Cream,53,458,-2,128
2010-05-01,Wholesale,Central,Herbal tea,Chamomile,20,464,12,49
2010-05-01,Wholesale,Central,Herbal tea,Lemon,29,835,23,71
2010-05-01,Retail,Central,Tea,Darjeeling,45,410,27,110
2010-05-01,Retail,Central,Tea,Earl Grey,64,551,2,154
2010-05-01,Retail,Central,Espresso,Caffe Mocha,78,995,47,170
2010-05-01,Retail,Central,Espresso,Decaf Espresso,48,599,35,110
2010-05-01,Retail,Central,Coffee,Amaretto,58,338,17,130
2010-05-01,Retail,Central,Coffee,Columbian,92,599,17,221
2010-05-01,Retail,Central,Coffee,Decaf Irish Cream,87,472,62,204
2010-05-01,Retail,Central,Herbal tea,Chamomile,48,351,45,130
2010-05-01,Retail,Central,Herbal tea,Lemon,53,803,51,130
2010-05-01,Retail,East,Tea,Darjeeling,44,844,42,109
2010-05-01,Retail,East,Tea,Green Tea,23,787,17,57
2010-05-01,Retail,East,Espresso,Caffe Mocha,64,551,3,154
2010-05-01,Retail,East,Espresso,Decaf Espresso,48,334,22,113
