order_date,market,region,product_category,product,estimated_cost,estimated_gross_profit,estimated_net_profit,estimated_sales,cost,inventory,gross_profit,net_profit,sales
2010-02-01,Retail,West,Coffee,Decaf Irish Cream,100,140,80,240,86,484,107,41,193
2010-02-01,Wholesale,West,Espresso,Caffe Latte,210,220,150,430,228,1436,229,142,457
2010-02-01,Wholesale,West,Espresso,Caffe Mocha,110,160,30,270,121,712,169,26,290
2010-02-01,Wholesale,West,Espresso,Decaf Espresso,220,300,200,520,234,1282,311,202,545
2010-02-01,Wholesale,West,Herbal tea,Chamomile,80,120,100,200,95,809,137,100,232
2010-02-01,Wholesale,West,Herbal tea,Lemon,180,220,160,400,213,942,252,164,465
2010-02-01,Wholesale,West,Herbal tea,Mint,70,90,60,160,83,613,107,68,190
2010-02-01,Wholesale,West,Tea,Darjeeling,60,100,90,160,99,766,144,106,243
2010-02-01,Wholesale,West,Tea,Earl Grey,50,70,60,120,77,449,112,80,189
2010-02-01,Wholesale,West,Tea,Green Tea,40,80,50,120,75,549,114,58,189
2010-02-01,Wholesale,West,Coffee,Amaretto,130,30,-20,160,104,685,28,-27,132
2010-02-01,Wholesale,West,Coffee,Columbian,320,480,360,800,258,2067,387,245,645
2010-02-01,Wholesale,West,Coffee,Decaf Irish Cream,180,-30,-110,150,148,1071,-26,-117,122
2010-02-01,Retail,West,Espresso,Caffe Latte,0,40,30,40,0,774,43,31,43
2010-02-01,Retail,West,Espresso,Caffe Mocha,10,30,20,40,18,818,27,10,45
2010-02-01,Retail,West,Espresso,Decaf Espresso,10,30,20,40,19,774,28,11,47
2010-02-01,Retail,West,Coffee,Decaf Irish Cream,30,40,20,70,28,961,35,6,63
2010-02-01,Retail,West,Herbal tea,Chamomile,100,150,40,250,121,712,169,26,290
2010-02-01,Retail,West,Herbal tea,Lemon,120,190,120,310,148,844,206,115,354
2010-02-01,Retail,West,Herbal tea,Mint,80,140,110,220,104,596,150,94,254
2010-02-01,Retail,West,Tea,Darjeeling,150,220,150,370,234,1282,311,202,545
2010-02-01,Retail,West,Tea,Earl Grey,150,160,100,310,228,1436,229,142,457
2010-02-01,Retail,West,Tea,Green Tea,150,-150,-220,0,240,1937,-240,-342,23
2010-02-01,Retail,West,Coffee,Columbian,40,50,10,90,33,193,41,-5,74
2010-02-01,Retail,West,Espresso,Caffe Latte,50,70,20,120,59,331,73,18,132
2010-02-01,Retail,West,Espresso,Caffe Mocha,50,80,50,130,60,329,80,33,140
2010-02-01,Retail,West,Espresso,Decaf Espresso,160,160,100,320,170,1073,170,99,340
2010-02-01,Retail,West,Coffee,Decaf Irish Cream,60,100,70,160,52,357,76,38,128
2010-02-01,Retail,West,Herbal tea,Chamomile,20,50,50,70,33,772,48,28,81
2010-02-01,Retail,West,Herbal tea,Lemon,30,50,30,80,44,618,56,30,100
2010-02-01,Retail,West,Tea,Darjeeling,10,20,20,30,22,452,34,17,56
2010-02-01,Retail,West,Tea,Earl Grey,50,80,50,130,80,640,120,62,200
2010-02-01,Retail,West,Tea,Green Tea,50,90,60,140,86,490,120,71,206
2010-02-01,Retail,West,Coffee,Amaretto,60,100,40,160,54,427,75,-4,129
2010-02-01,Retail,West,Coffee,Columbian,80,110,50,190,65,392,90,25,155
2010-02-01,Retail,West,Espresso,Caffe Latte,40,60,40,100,48,617,62,35,110
2010-02-01,Retail,West,Espresso,Caffe Mocha,50,60,20,110,53,306,65,12,118
2010-02-01,Retail,West,Espresso,Decaf Espresso,60,80,60,140,70,957,84,41,154
2010-02-01,Retail,West,Coffee,Decaf Irish Cream,110,160,60,270,92,541,128,15,220
2010-02-01,Retail,West,Herbal tea,Chamomile,110,170,120,280,130,945,195,121,325
2010-02-01,Retail,West,Herbal tea,Lemon,30,50,50,80,38,772,56,34,94
2010-02-01,Retail,West,Tea,Darjeeling,40,70,40,110,65,372,109,66,174
2010-02-01,Retail,West,Tea,Earl Grey,30,60,40,90,56,382,81,41,137
2010-02-01,Retail,West,Tea,Green Tea,40,60,10,100,65,513,90,3,155
2010-02-01,Retail,West,Coffee,Columbian,70,100,70,170,58,331,84,44,142
2010-03-01,Wholesale,Central,Coffee,Amaretto,90,130,100,220,87,756,126,90,213
2010-03-01,Wholesale,Central,Coffee,Columbian,80,120,90,200,84,603,109,69,193
2010-03-01,Wholesale,Central,Coffee,Decaf Irish Cream,100,140,110,240,95,799,139,101,234
2010-03-01,Wholesale,Central,Tea,Green Tea,30,50,30,80,43,613,55,29,98
2010-03-01,Wholesale,Central,Espresso,Caffe Mocha,90,140,110,230,81,441,117,84,198
2010-03-01,Wholesale,Central,Espresso,Decaf Espresso,80,130,80,210,72,541,108,54,180
2010-03-01,Wholesale,Central,Herbal tea,Chamomile,130,150,100,280,162,1059,163,94,325
2010-03-01,Wholesale,Central,Herbal tea,Lemon,40,70,20,110,52,421,73,-4,125
2010-03-01,Wholesale,Central,Herbal tea,Mint,40,70,40,110,57,323,77,31,134
2010-03-01,Wholesale,Central,Tea,Darjeeling,40,70,20,110,58,325,71,16,129
2010-03-01,Wholesale,Central,Tea,Earl Grey,50,60,30,110,62,952,73,32,135
2010-03-01,Wholesale,Central,Coffee,Columbian,160,220,140,380,154,829,213,119,367
2010-03-01,Wholesale,Central,Coffee,Decaf Irish Cream,110,170,120,280,109,585,158,102,267
2010-03-01,Wholesale,Central,Espresso,Caffe Mocha,280,380,260,660,243,1260,324,211,567
2010-03-01,Wholesale,Central,Espresso,Decaf Espresso,270,290,200,560,239,1417,239,148,478
2010-03-01,Wholesale,Central,Herbal tea,Chamomile,70,110,90,180,87,756,126,91,213
2010-03-01,Wholesale,Central,Herbal tea,Lemon,70,90,60,160,84,603,109,70,193
2010-03-01,Wholesale,Central,Herbal tea,Mint,80,120,100,200,95,799,139,102,234
2010-03-01,Wholesale,Central,Tea,Darjeeling,60,110,80,170,81,441,117,84,198
2010-03-01,Wholesale,Central,Tea,Earl Grey,60,90,40,150,72,541,108,53,180
2010-03-01,Retail,Central,Coffee,Amaretto,10,30,20,40,18,816,27,10,45
2010-03-01,Retail,Central,Coffee,Columbian,20,40,20,60,28,958,35,6,63
2010-03-01,Retail,Central,Coffee,Decaf Irish Cream,20,30,20,50,23,617,31,12,54
2010-03-01,Retail,Central,Espresso,Caffe Mocha,10,30,20,40,16,772,25,9,41
2010-03-01,Retail,Central,Espresso,Decaf Espresso,0,50,40,50,0,731,43,32,43
2010-03-01,Retail,Central,Herbal tea,Chamomile,200,290,210,490,243,1260,324,212,567
2010-03-01,Retail,Central,Herbal tea,Lemon,90,140,110,230,109,585,158,102,267
2010-03-01,Retail,Central,Tea,Darjeeling,200,220,140,420,239,1417,239,148,478
2010-03-01,Retail,Central,Tea,Earl Grey,210,270,160,480,245,1369,301,175,546
2010-03-01,Retail,Central,Coffee,Columbian,90,100,40,190,85,476,104,39,189
2010-03-01,Retail,Central,Coffee,Decaf Irish Cream,70,100,60,170,74,949,89,45,163
2010-03-01,Retail,Central,Tea,Green Tea,20,40,0,60,33,190,42,-4,75
2010-03-01,Retail,Central,Espresso,Caffe Mocha,50,90,70,140,49,809,72,47,121
2010-03-01,Retail,Central,Espresso,Decaf Espresso,50,80,60,130,48,766,70,45,118
2010-03-01,Retail,Central,Herbal tea,Chamomile,30,60,10,90,44,251,63,-6,107
2010-03-01,Retail,Central,Herbal tea,Lemon,70,20,-10,90,88,715,18,-32,106
2010-03-01,Retail,Central,Tea,Darjeeling,30,40,10,70,36,187,49,11,85
2010-03-01,Retail,Central,Tea,Earl Grey,20,40,0,60,33,162,42,-3,75
2010-03-01,Wholesale,Central,Coffee,Amaretto,60,80,50,140,57,323,77,32,134
2010-03-01,Wholesale,Central,Coffee,Columbian,50,70,40,120,49,351,72,35,121
2010-03-01,Wholesale,Central,Coffee,Decaf Irish Cream,50,80,20,130,52,421,73,-4,125
2010-03-01,Wholesale,Central,Tea,Darjeeling,70,110,60,180,84,632,126,68,210
2010-03-01,Wholesale,Central,Tea,Earl Grey,70,110,70,180,89,481,125,74,214
2010-03-01,Wholesale,Central,Espresso,Decaf Espresso,60,90,40,150,58,325,71,15,129
2010-03-01,Wholesale,Central,Espresso,Caffe Mocha,180,200,130,380,162,1059,163,94,325
2010-03-01,Wholesale,Central,Herbal tea,Chamomile,10,30,30,40,21,449,32,15,53
2010-03-01,Wholesale,Central,Herbal tea,Lemon,20,40,40,60,32,813,47,28,79
2010-03-01,Retail,Central,Coffee,Amaretto,50,70,30,120,54,301,66,13,120
2010-03-01,Retail,Central,Coffee,Columbian,100,130,30,230,95,532,132,17,227
2010-03-01,Retail,Central,Coffee,Decaf Irish Cream,80,110,70,190,80,415,108,55,188
2010-03-01,Retail,Central,Tea,Darjeeling,40,70,40,110,52,376,77,38,129
2010-03-01,Retail,Central,Tea,Earl Grey,50,80,10,130,63,506,87,1,150
2010-03-01,Retail,Central,Espresso,Decaf Espresso,50,80,60,130,49,611,63,34,112
2010-03-01,Retail,Central,Espresso,Caffe Mocha,80,100,60,180,71,950,84,41,155
2010-03-01,Retail,Central,Herbal tea,Chamomile,50,90,70,140,62,346,105,63,167
2010-03-01,Retail,Central,Herbal tea,Lemon,40,60,50,100,49,767,72,47,121
2010-03-01,Retail,East,Tea,Darjeeling,50,80,60,130,49,809,72,47,121
2010-03-01,Retail,East,Tea,Green Tea,20,40,30,60,25,769,37,18,62
2010-03-01,Retail,East,Espresso,Decaf Espresso,50,70,40,120,53,299,71,26,124
2010-03-01,Retail,East,Espresso,Caffe Mocha,60,80,10,140,63,506,87,0,150
2010-03-01,Retail,East,Coffee,Columbian,110,180,130,290,123,932,186,114,309
2010-03-01,Retail,East,Herbal tea,Lemon,60,80,40,140,85,476,104,39,189
2010-03-01,Retail,East,Herbal tea,Mint,50,70,50,120,74,949,89,46,163
2010-03-01,Wholesale,East,Tea,Darjeeling,30,50,40,80,33,813,48,27,81
2010-03-01,Wholesale,East,Tea,Green Tea,50,80,60,130,49,767,72,47,121
2010-03-01,Wholesale,East,Espresso,Decaf Espresso,70,110,70,180,80,415,108,54,188
2010-03-01,Wholesale,East,Espresso,Caffe Mocha,90,130,30,220,95,532,132,17,227
2010-03-01,Wholesale,East,Coffee,Decaf Irish Cream,80,120,80,200,89,481,125,74,214
2010-03-01,Wholesale,East,Coffee,Columbian,80,110,70,190,84,632,126,67,210
2010-03-01,Wholesale,East,Herbal tea,Chamomile,30,50,30,80,49,611,63,35,112
2010-03-01,Wholesale,East,Herbal tea,Lemon,40,50,20,90,54,301,66,12,120
2010-03-01,Wholesale,East,Herbal tea,Mint,50,70,50,120,71,950,84,40,155
2010-03-01,Wholesale,East,Tea,Darjeeling,30,50,40,80,32,813,47,28,79
2010-03-01,Wholesale,East,Tea,Green Tea,20,30,20,50,21,449,32,15,53
2010-03-01,Wholesale,East,Espresso,Regular Espresso,150,160,100,310,162,1059,163,94,325
2010-03-01,Wholesale,East,Espresso,Caffe Mocha,40,80,20,120,52,446,73,-4,125
2010-03-01,Wholesale,East,Coffee,Columbian,60,400,360,460,72,-54,420,366,492
2010-03-01,Wholesale,East,Herbal tea,Lemon,40,60,30,100,58,325,71,16,129
2010-03-01,Retail,East,Tea,Darjeeling,10,30,20,40,18,816,27,11,45
2010-03-01,Retail,East,Tea,Green Tea,0,40,30,40,0,731,43,32,43
2010-03-01,Retail,East,Espresso,Regular Espresso,30,40,0,70,33,162,42,-4,75
2010-03-01,Retail,East,Espresso,Caffe Mocha,40,60,10,100,44,251,63,-7,107
2010-03-01,Retail,East,Coffee,Amaretto,40,60,40,100,43,231,64,29,107
2010-03-01,Retail,East,Coffee,Columbian,40,70,40,110,47,361,72,26,119
2010-03-01,Retail,East,Herbal tea,Lemon,20,30,0,50,33,190,42,-3,75
2010-03-01,Wholesale,East,Tea,Darjeeling,100,150,120,250,95,799,139,102,234
2010-03-01,Wholesale,East,Tea,Earl Grey,90,140,110,230,87,756,126,91,213
2010-03-01,Wholesale,East,Tea,Green Tea,80,130,100,210,81,441,117,83,198
2010-03-01,Wholesale,East,Espresso,Caffe Mocha,120,-60,-190,60,125,1118,-62,-208,63
2010-03-01,Wholesale,East,Espresso,Regular Espresso,220,290,210,510,239,1260,284,194,523
2010-03-01,Wholesale,East,Coffee,Columbian,250,390,270,640,270,2041,405,259,675
2010-03-01,Wholesale,East,Herbal tea,Lemon,180,220,130,400,245,1471,268,141,513
2010-03-01,Wholesale,East,Herbal tea,Mint,160,-20,-80,140,214,1480,-32,-119,182
2010-03-01,Retail,South,Espresso,Caffe Latte,50,70,0,120,63,187,87,1,150
2010-03-01,Retail,South,Espresso,Caffe Mocha,50,90,70,140,62,346,105,63,167
2010-03-01,Retail,South,Espresso,Decaf Espresso,40,70,50,110,52,376,77,38,129
2010-03-01,Retail,South,Herbal tea,Chamomile,40,60,40,100,48,611,62,34,110
2010-03-01,Retail,South,Herbal tea,Lemon,80,100,40,180,85,476,104,39,189
2010-03-01,Retail,South,Coffee,Decaf Irish Cream,60,90,70,150,49,767,72,47,121
2010-03-01,Retail,South,Coffee,Columbian,40,60,50,100,33,768,49,29,82
2010-03-01,Retail,South,Espresso,Caffe Latte,20,40,10,60,33,36,42,-3,75
2010-03-01,Retail,South,Espresso,Caffe Mocha,30,60,10,90,44,251,63,-7,107
2010-03-01,Retail,South,Espresso,Decaf Espresso,30,40,10,70,36,187,49,11,85
2010-03-01,Retail,South,Herbal tea,Chamomile,10,30,20,40,18,816,27,10,45
2010-03-01,Retail,South,Herbal tea,Lemon,20,40,20,60,28,958,35,5,63
2010-03-01,Retail,South,Coffee,Decaf Irish Cream,110,20,-20,130,88,715,18,-33,106
2010-03-01,Retail,South,Coffee,Columbian,50,90,50,140,47,361,72,26,119
2010-03-01,Retail,South,Espresso,Caffe Latte,70,110,80,180,89,94,125,74,214
2010-03-01,Retail,South,Espresso,Caffe Mocha,10,30,30,40,21,449,32,15,53
2010-03-01,Retail,South,Espresso,Decaf Espresso,70,110,70,180,84,632,126,68,210
2010-03-01,Retail,South,Herbal tea,Chamomile,50,60,20,110,54,301,66,13,120
2010-03-01,Retail,South,Herbal tea,Lemon,90,130,30,220,95,532,132,17,227
2010-03-01,Retail,South,Coffee,Decaf Irish Cream,40,50,40,90,32,813,47,27,79
2010-03-01,Retail,South,Coffee,Columbian,50,70,50,120,43,613,55,29,98
2010-03-01,Wholesale,South,Espresso,Caffe Latte,60,90,50,150,72,189,108,54,180
2010-03-01,Wholesale,South,Espresso,Caffe Mocha,70,110,90,180,87,756,126,91,213
2010-03-01,Wholesale,South,Espresso,Decaf Espresso,60,110,90,170,81,441,117,84,198
2010-03-01,Wholesale,South,Herbal tea,Chamomile,50,80,50,130,57,323,77,31,134
2010-03-01,Wholesale,South,Herbal tea,Lemon,40,70,40,110,49,351,72,35,121
2010-03-01,Wholesale,South,Coffee,Decaf Irish Cream,100,140,110,240,84,603,109,70,193
2010-03-01,Wholesale,South,Coffee,Columbian,260,320,240,580,214,923,253,166,467
2010-03-01,Retail,West,Espresso,Caffe Latte,40,70,50,110,48,766,70,45,118
2010-03-01,Retail,West,Espresso,Caffe Mocha,40,60,40,100,48,611,62,34,110
2010-03-01,Retail,West,Espresso,Decaf Espresso,40,70,50,110,49,809,72,47,121
2010-03-01,Retail,West,Coffee,Decaf Irish Cream,100,130,70,230,85,476,104,38,189
2010-03-01,Retail,West,Herbal tea,Chamomile,30,60,40,90,43,231,64,28,107
2010-03-01,Retail,West,Herbal tea,Lemon,40,60,30,100,47,361,72,26,119
2010-03-01,Retail,West,Herbal tea,Mint,70,20,-20,90,88,715,18,-32,106
2010-03-01,Retail,West,Tea,Darjeeling,20,50,10,70,44,251,63,-7,107
2010-03-01,Retail,West,Tea,Earl Grey,20,30,10,50,36,187,49,10,85
2010-03-01,Retail,West,Tea,Green Tea,20,30,10,50,33,162,42,-4,75
2010-03-01,Retail,West,Coffee,Amaretto,90,110,70,200,74,949,89,45,163
2010-03-01,Retail,West,Coffee,Columbian,60,90,60,150,53,299,71,26,124
2010-03-01,Wholesale,West,Espresso,Caffe Latte,220,230,150,450,239,1417,239,149,478
2010-03-01,Wholesale,West,Espresso,Caffe Mocha,120,160,30,280,125,700,173,27,298
2010-03-01,Wholesale,West,Espresso,Decaf Espresso,230,310,210,540,243,1260,324,211,567
2010-03-01,Wholesale,West,Coffee,Decaf Irish Cream,190,-40,-120,150,154,1288,-27,-121,127
2010-03-01,Wholesale,West,Herbal tea,Chamomile,80,120,100,200,95,799,139,101,234
2010-03-01,Wholesale,West,Herbal tea,Lemon,180,230,170,410,214,923,253,165,467
2010-03-01,Wholesale,West,Herbal tea,Mint,70,90,60,160,84,603,109,69,193
2010-03-01,Wholesale,West,Tea,Darjeeling,50,90,80,140,87,756,126,91,213
2010-03-01,Wholesale,West,Tea,Earl Grey,50,80,70,130,81,441,117,84,198
2010-03-01,Wholesale,West,Tea,Green Tea,40,80,50,120,72,541,108,54,180
2010-03-01,Wholesale,West,Coffee,Amaretto,130,20,-30,150,109,796,16,-41,125
2010-03-01,Wholesale,West,Coffee,Columbian,340,500,370,840,270,2041,405,259,675
2010-03-01,Retail,West,Espresso,Caffe Latte,0,40,30,40,0,731,43,31,43
2010-03-01,Retail,West,Espresso,Caffe Mocha,10,30,20,40,18,816,27,10,45
2010-03-01,Retail,West,Espresso,Decaf Espresso,10,20,10,30,16,772,25,10,41
2010-03-01,Retail,West,Coffee,Decaf Irish Cream,30,40,20,70,28,958,35,6,63
2010-03-01,Retail,West,Herbal tea,Chamomile,100,160,50,260,125,700,173,27,298
2010-03-01,Retail,West,Herbal tea,Lemon,130,190,120,320,154,829,213,119,367
2010-03-01,Retail,West,Herbal tea,Mint,90,140,110,230,109,585,158,102,267
2010-03-01,Retail,West,Tea,Darjeeling,160,220,150,380,243,1260,324,212,567
2010-03-01,Retail,West,Tea,Earl Grey,150,170,110,320,239,1417,239,148,478
2010-03-01,Retail,West,Tea,Green Tea,160,-160,-240,0,245,2449,-245,-340,32
2010-03-01,Retail,West,Coffee,Columbian,40,50,10,90,33,190,42,-4,75
2010-03-01,Retail,West,Espresso,Caffe Latte,50,70,20,120,58,325,71,15,129
2010-03-01,Retail,West,Espresso,Caffe Mocha,50,70,40,120,57,323,77,32,134
2010-03-01,Retail,West,Espresso,Decaf Espresso,150,160,100,310,162,1059,163,94,325
2010-03-01,Retail,West,Coffee,Decaf Irish Cream,60,90,60,150,49,351,72,34,121
2010-03-01,Retail,West,Herbal tea,Chamomile,30,50,50,80,37,768,55,33,92
2010-03-01,Retail,West,Herbal tea,Lemon,30,50,30,80,43,613,55,29,98
2010-03-01,Retail,West,Tea,Darjeeling,10,20,20,30,21,449,32,16,53
2010-03-01,Retail,West,Tea,Earl Grey,50,90,60,140,84,632,126,68,210
2010-03-01,Retail,West,Tea,Green Tea,50,90,60,140,89,481,125,74,214
2010-03-01,Retail,West,Coffee,Amaretto,60,90,30,150,52,421,73,-3,125
2010-03-01,Retail,West,Coffee,Columbian,70,110,60,180,62,385,87,24,149
2010-03-01,Retail,West,Espresso,Caffe Latte,40,60,40,100,49,611,63,35,112
2010-03-01,Retail,West,Espresso,Caffe Mocha,50,60,20,110,54,301,66,12,120
2010-03-01,Retail,West,Espresso,Decaf Espresso,60,80,50,140,71,950,84,40,155
2010-03-01,Retail,West,Coffee,Decaf Irish Cream,110,170,70,280,95,532,132,16,227
2010-03-01,Retail,West,Herbal tea,Chamomile,100,170,120,270,123,932,186,115,309
2010-03-01,Retail,West,Herbal tea,Lemon,20,50,50,70,33,768,49,29,82
2010-03-01,Retail,West,Tea,Darjeeling,40,70,40,110,62,346,105,62,167
2010-03-01,Retail,West,Tea,Earl Grey,30,50,30,80,52,376,77,38,129
2010-03-01,Retail,West,Tea,Green Tea,40,60,10,100,63,506,87,0,150
2010-03-01,Retail,West,Coffee,Columbian,70,110,80,180,61,325,89,48,150
2010-04-01,Wholesale,Central,Coffee,Amaretto,90,140,110,230,91,777,132,96,223
2010-04-01,Wholesale,Central,Coffee,Columbian,80,100,70,180,78,593,100,63,178
2010-04-01,Wholesale,Central,Tea,Darjeeling,40,60,20,100,54,337,67,13,121
2010-04-01,Wholesale,Central,Tea,Earl Grey,50,70,40,120,63,965,75,34,138
2010-04-01,Wholesale,Central,Tea,Green Tea,30,60,40,90,46,608,60,32,106
2010-04-01,Wholesale,Central,Espresso,Caffe Mocha,90,140,110,230,81,460,117,84,198
2010-04-01,Wholesale,Central,Espresso,Decaf Espresso,70,130,80,200,68,559,102,48,170
2010-04-01,Wholesale,Central,Coffee,Decaf Irish Cream,100,150,120,250,100,822,145,105,245
2010-04-01,Wholesale,Central,Herbal tea,Chamomile,130,150,100,280,162,1091,163,94,325
2010-04-01,Wholesale,Central,Herbal tea,Lemon,40,70,20,110,52,433,73,-4,125
2010-04-01,Wholesale,Central,Herbal tea,Mint,40,70,40,110,55,336,74,29,129
2010-04-01,Wholesale,Central,Coffee,Columbian,200,270,170,470,191,865,265,156,456
2010-04-01,Wholesale,Central,Tea,Darjeeling,60,110,80,170,81,460,117,83,198
2010-04-01,Wholesale,Central,Tea,Earl Grey,50,90,40,140,68,559,102,49,170
2010-04-01,Wholesale,Central,Espresso,Caffe Mocha,290,400,280,690,252,1316,335,220,587
2010-04-01,Wholesale,Central,Espresso,Decaf Espresso,270,290,200,560,239,1464,239,149,478
2010-04-01,Wholesale,Central,Coffee,Decaf Irish Cream,130,180,130,310,123,611,178,116,301
2010-04-01,Wholesale,Central,Herbal tea,Chamomile,70,120,100,190,91,777,132,95,223
2010-04-01,Wholesale,Central,Herbal tea,Lemon,60,90,60,150,78,593,100,62,178
2010-04-01,Wholesale,Central,Herbal tea,Mint,80,130,110,210,100,822,145,106,245
2010-04-01,Retail,Central,Coffee,Amaretto,20,20,10,40,19,820,28,11,47
2010-04-01,Retail,Central,Tea,Darjeeling,200,220,140,420,239,1464,239,148,478
2010-04-01,Retail,Central,Tea,Earl Grey,220,280,160,500,260,1423,318,186,578
2010-04-01,Retail,Central,Espresso,Caffe Mocha,10,40,30,50,17,776,26,10,43
2010-04-01,Retail,Central,Espresso,Decaf Espresso,0,50,40,50,0,688,43,32,43
2010-04-01,Retail,Central,Coffee,Columbian,20,40,20,60,28,964,33,3,61
2010-04-01,Retail,Central,Coffee,Decaf Irish Cream,20,30,20,50,21,614,28,9,49
2010-04-01,Retail,Central,Herbal tea,Chamomile,210,300,210,510,252,1316,335,220,587
2010-04-01,Retail,Central,Herbal tea,Lemon,100,160,120,260,123,611,178,115,301
2010-04-01,Retail,Central,Tea,Darjeeling,30,40,10,70,37,195,51,11,88
2010-04-01,Retail,Central,Tea,Earl Grey,20,30,-10,50,29,169,36,-9,65
2010-04-01,Retail,Central,Tea,Green Tea,30,30,-10,60,35,197,44,-2,79
2010-04-01,Retail,Central,Espresso,Caffe Mocha,50,80,60,130,47,821,68,43,115
2010-04-01,Retail,Central,Espresso,Decaf Espresso,50,80,60,130,45,777,67,44,112
2010-04-01,Retail,Central,Coffee,Columbian,80,100,50,180,80,494,98,35,178
2010-04-01,Retail,Central,Coffee,Decaf Irish Cream,80,90,50,170,76,965,91,47,167
2010-04-01,Retail,Central,Herbal tea,Chamomile,30,60,10,90,44,261,63,-6,107
2010-04-01,Retail,Central,Herbal tea,Lemon,70,40,10,110,93,840,40,-12,133
2010-04-01,Wholesale,Central,Tea,Darjeeling,70,120,70,190,88,653,134,73,222
2010-04-01,Wholesale,Central,Tea,Earl Grey,90,140,90,230,112,502,155,97,267
2010-04-01,Wholesale,Central,Espresso,Caffe Mocha,180,200,130,380,162,1091,163,93,325
2010-04-01,Wholesale,Central,Espresso,Decaf Espresso,60,80,30,140,54,337,67,13,121
2010-04-01,Wholesale,Central,Coffee,Amaretto,50,80,50,130,55,336,74,28,129
2010-04-01,Wholesale,Central,Coffee,Columbian,40,70,40,110,43,363,64,27,107
2010-04-01,Wholesale,Central,Coffee,Decaf Irish Cream,50,80,20,130,52,433,73,-3,125
2010-04-01,Wholesale,Central,Herbal tea,Chamomile,10,30,30,40,21,454,32,16,53
2010-04-01,Wholesale,Central,Herbal tea,Lemon,20,40,40,60,30,820,45,26,75
2010-04-01,Retail,Central,Tea,Darjeeling,30,70,40,100,46,388,68,31,114
2010-04-01,Retail,Central,Tea,Earl Grey,50,80,10,130,63,521,87,1,150
2010-04-01,Retail,Central,Espresso,Caffe Mocha,80,90,50,170,69,965,82,39,151
2010-04-01,Retail,Central,Espresso,Decaf Espresso,50,70,50,120,45,605,58,32,103
2010-04-01,Retail,Central,Coffee,Amaretto,60,70,20,130,57,313,70,16,127
2010-04-01,Retail,Central,Coffee,Columbian,100,130,30,230,95,554,132,17,227
2010-04-01,Retail,Central,Coffee,Decaf Irish Cream,80,120,80,200,83,433,112,58,195
2010-04-01,Retail,Central,Herbal tea,Chamomile,40,70,50,110,49,342,84,46,133
2010-04-01,Retail,Central,Herbal tea,Lemon,40,60,50,100,49,779,72,47,121
2010-04-01,Retail,East,Tea,Darjeeling,40,80,60,120,47,821,68,43,115
2010-04-01,Retail,East,Tea,Green Tea,20,40,30,60,25,775,37,18,62
2010-04-01,Retail,East,Espresso,Caffe Mocha,60,80,10,140,63,521,87,0,150
2010-04-01,Retail,East,Espresso,Decaf Espresso,40,70,40,110,51,311,68,24,119
2010-04-01,Retail,East,Coffee,Columbian,110,160,110,270,116,962,176,107,292
2010-04-01,Retail,East,Herbal tea,Lemon,60,70,30,130,80,494,98,34,178
2010-04-01,Retail,East,Herbal tea,Mint,50,80,60,130,76,965,91,46,167
